id_registro_a,id_registro_b,codigo_a,codigo_b,establecimiento_a,establecimiento_b,jornada_a,jornada_b,plan_a,plan_b,score,decision
289,474,00-01-0635-46,00-01-2905-46,CENTRO DE COMPUTACIÓN IMP-PC,CENTRO DE COMPUTACION IMB-PC,DOBLE,MATUTINA,FIN DE SEMANA,DIARIO(REGULAR),92.9,
362,630,00-01-0759-46,00-01-7667-46,LICEO CLÁSICO EN COMPUTACIÓN,LICEO CLASICO EN COMPUTACION,SIN JORNADA,MATUTINA,SEMIPRESENCIAL (FIN DE SEMANA),DIARIO(REGULAR),92.9,
5059,5079,04-15-0014-46,04-15-3250-46,"LICEO BILINGUE ""LOS ANGELES""",LICEO BILINGUE 'LOS ANGELES',MATUTINA,MATUTINA,DIARIO(REGULAR),DIARIO(REGULAR),92.9,
10156,10157,17-05-0225-46,17-05-0226-46,INSTITUTO MIXTO DE EDUCACION BILINGUE INTERCULTURAL -IMEBI- LAGUNITAS,INSTITUTO MIXTO DE EDUCACION BILINGUE INTERCULTURAL -IMEBI- LA LIBERTAD,DOBLE,DOBLE,FIN DE SEMANA,FIN DE SEMANA,92.9,
6134,6149,07-10-0039-46,07-10-2986-46,"INSTITUTO DE COMPUTACIÓN INFORMÁTICA ""POTENCIA TECNOLÓGICA DEL FUTURO""",INSTITUTO DE COMPUTACION INFORMATICA 'POTENCIA TECNOLOGICA DEL FUTURO',DOBLE,MATUTINA,FIN DE SEMANA,DIARIO(REGULAR),92.9,
3044,3045,01-10-0152-46,01-10-0153-46,COLEGIO INTEGRAL TECNOLÓGICO CIENTÍFICO,COLEGIO INTEGRAL TECNOLÓGICO CIENTÍFICO CITEC,MATUTINA,DOBLE,DIARIO(REGULAR),FIN DE SEMANA,92.9,
5836,5840,06-02-0020-46,06-02-0035-46,"COLEGIO TECNOLOGICO MIXTO BILINGUE ""BELEN""","COLEGIO TECNOLÓGICO MIXTO BILINGÜE ""BELÉN""",VESPERTINA,DOBLE,DIARIO(REGULAR),DIARIO(REGULAR),92.9,
8507,8586,13-01-0388-46,13-01-7148-46,"CENTRO EDUCATIVO A DISTANCIA ""AULA VIRTUAL""",CENTRO EDUCATIVO A DISTANCIA AULA VIRTUAL,SIN JORNADA,DOBLE,A DISTANCIA,DIARIO(REGULAR),92.9,
10440,10465,17-13-0104-46,17-13-0154-46,COLEGIO PRIVADO MIXTO EL DIVINO MAESTRO,COLEGIO PRIVADO MIXTO JESUS EL DIVINO MAESTRO,VESPERTINA,DOBLE,DIARIO(REGULAR),FIN DE SEMANA,92.9,
10440,10452,17-13-0104-46,17-13-0126-46,COLEGIO PRIVADO MIXTO EL DIVINO MAESTRO,COLEGIO PRIVADO MIXTO JESUS EL DIVINO MAESTRO,VESPERTINA,DOBLE,DIARIO(REGULAR),FIN DE SEMANA,92.9,
919,984,00-02-0104-46,00-02-9730-46,COLEGIO SANTA SOFÍA DE JESÚS,COLEGIO SANTA SOFIA DE JESUS,MATUTINA,VESPERTINA,DIARIO(REGULAR),DIARIO(REGULAR),92.9,
10730,10758,18-04-0087-46,18-04-0200-46,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA -INED-,VESPERTINA,DOBLE,DIARIO(REGULAR),DIARIO(REGULAR),92.8,
10751,10790,18-04-0185-46,18-04-0404-46,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA -INED-,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,MATUTINA,NOCTURNA,DIARIO(REGULAR),DIARIO(REGULAR),92.8,
413,864,00-01-0856-46,00-01-9836-46,LICEO DE COMPUTACIÓN SIGLO 21 NO. 3,LICEO DE COMPUTACION SIGLO 21 NO.3,MATUTINA,DOBLE,DIARIO(REGULAR),DIARIO(REGULAR),92.8,
413,837,00-01-0856-46,00-01-9694-46,LICEO DE COMPUTACIÓN SIGLO 21 NO. 3,LICEO DE COMPUTACION SIGLO 21 NO.3,MATUTINA,DOBLE,DIARIO(REGULAR),FIN DE SEMANA,92.8,
10733,10758,18-04-0118-46,18-04-0200-46,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA -INED-,VESPERTINA,DOBLE,DIARIO(REGULAR),DIARIO(REGULAR),92.8,
11743,11749,22-11-0086-46,22-11-0095-46,"INSTITUTO PARTICULAR FORMACION Y DESARROLLO PROFESIONAL ""INDEFORP II""","INSTITUTO PARTICULAR DE FORMACIÓN Y DESARROLLO PROFESIONAL ""INDEFORP""",DOBLE,SIN JORNADA,FIN DE SEMANA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),92.8,
10670,10677,18-02-0304-46,18-02-0330-46,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA -INED-,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,VESPERTINA,VESPERTINA,DIARIO(REGULAR),DIARIO(REGULAR),92.8,
10758,10768,18-04-0200-46,18-04-0224-46,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA -INED-,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,DOBLE,VESPERTINA,DIARIO(REGULAR),DIARIO(REGULAR),92.8,
10757,10790,18-04-0199-46,18-04-0404-46,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA -INED-,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,VESPERTINA,NOCTURNA,DIARIO(REGULAR),DIARIO(REGULAR),92.8,
10757,10768,18-04-0199-46,18-04-0224-46,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA -INED-,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,VESPERTINA,VESPERTINA,DIARIO(REGULAR),DIARIO(REGULAR),92.8,
1643,1721,00-12-0086-46,00-12-8220-46,COLEGIO DE INFORMÁTICA IMB-PC NO. 2,COLEGIO DE INFORMATICA IMB-PC NO.2,DOBLE,DOBLE,DIARIO(REGULAR),FIN DE SEMANA,92.8,
10731,10757,18-04-0100-46,18-04-0199-46,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA -INED-,VESPERTINA,VESPERTINA,DIARIO(REGULAR),DIARIO(REGULAR),92.8,
10730,10757,18-04-0087-46,18-04-0199-46,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA -INED-,VESPERTINA,VESPERTINA,DIARIO(REGULAR),DIARIO(REGULAR),92.8,
10660,10670,18-02-0188-46,18-02-0304-46,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA -INED-,VESPERTINA,VESPERTINA,DIARIO(REGULAR),DIARIO(REGULAR),92.8,
10661,10670,18-02-0191-46,18-02-0304-46,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA -INED-,VESPERTINA,VESPERTINA,DIARIO(REGULAR),DIARIO(REGULAR),92.8,
413,827,00-01-0856-46,00-01-9616-46,LICEO DE COMPUTACIÓN SIGLO 21 NO. 3,LICEO DE COMPUTACION SIGLO 21 NO.2,MATUTINA,MATUTINA,DIARIO(REGULAR),FIN DE SEMANA,92.8,
413,826,00-01-0856-46,00-01-9615-46,LICEO DE COMPUTACIÓN SIGLO 21 NO. 3,LICEO DE COMPUTACION SIGLO 21 NO.2,MATUTINA,MATUTINA,DIARIO(REGULAR),FIN DE SEMANA,92.8,
413,636,00-01-0856-46,00-01-7721-46,LICEO DE COMPUTACIÓN SIGLO 21 NO. 3,LICEO DE COMPUTACION SIGLO 21 NO.3,MATUTINA,MATUTINA,DIARIO(REGULAR),FIN DE SEMANA,92.8,
413,562,00-01-0856-46,00-01-7041-46,LICEO DE COMPUTACIÓN SIGLO 21 NO. 3,LICEO DE COMPUTACION SIGLO 21 NO.2,MATUTINA,MATUTINA,DIARIO(REGULAR),DIARIO(REGULAR),92.8,
382,827,00-01-0795-46,00-01-9616-46,LICEO DE COMPUTACIÓN SIGLO 21 NO. 3,LICEO DE COMPUTACION SIGLO 21 NO.2,SIN JORNADA,MATUTINA,SEMIPRESENCIAL (FIN DE SEMANA),FIN DE SEMANA,92.8,
1208,1317,00-07-0031-46,00-07-2501-46,COLEGIO DE INFORMATICA IMB-PC NO. 1,COLEGIO DE INFORMÁTICA IMB-PC NO.1,DOBLE,MATUTINA,DIARIO(REGULAR),DIARIO(REGULAR),92.8,
382,826,00-01-0795-46,00-01-9615-46,LICEO DE COMPUTACIÓN SIGLO 21 NO. 3,LICEO DE COMPUTACION SIGLO 21 NO.2,SIN JORNADA,MATUTINA,SEMIPRESENCIAL (FIN DE SEMANA),FIN DE SEMANA,92.8,
1317,1373,00-07-2501-46,00-07-8388-46,COLEGIO DE INFORMÁTICA IMB-PC NO.1,COLEGIO DE INFORMATICA IMB-PC NO. 1,MATUTINA,DOBLE,DIARIO(REGULAR),FIN DE SEMANA,92.8,
382,636,00-01-0795-46,00-01-7721-46,LICEO DE COMPUTACIÓN SIGLO 21 NO. 3,LICEO DE COMPUTACION SIGLO 21 NO.3,SIN JORNADA,MATUTINA,SEMIPRESENCIAL (FIN DE SEMANA),FIN DE SEMANA,92.8,
382,562,00-01-0795-46,00-01-7041-46,LICEO DE COMPUTACIÓN SIGLO 21 NO. 3,LICEO DE COMPUTACION SIGLO 21 NO.2,SIN JORNADA,MATUTINA,SEMIPRESENCIAL (FIN DE SEMANA),DIARIO(REGULAR),92.8,
10751,10768,18-04-0185-46,18-04-0224-46,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA -INED-,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,MATUTINA,VESPERTINA,DIARIO(REGULAR),DIARIO(REGULAR),92.8,
10731,10758,18-04-0100-46,18-04-0200-46,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA -INED-,VESPERTINA,DOBLE,DIARIO(REGULAR),DIARIO(REGULAR),92.8,
10758,10790,18-04-0200-46,18-04-0404-46,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA -INED-,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,DOBLE,NOCTURNA,DIARIO(REGULAR),DIARIO(REGULAR),92.8,
10733,10751,18-04-0118-46,18-04-0185-46,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA -INED-,VESPERTINA,MATUTINA,DIARIO(REGULAR),DIARIO(REGULAR),92.8,
10670,10696,18-02-0304-46,18-02-0443-46,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA -INED-,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,VESPERTINA,VESPERTINA,DIARIO(REGULAR),DIARIO(REGULAR),92.8,
10506,10551,18-01-0174-46,18-01-0317-46,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA -INED-,VESPERTINA,VESPERTINA,DIARIO(REGULAR),DIARIO(REGULAR),92.8,
10733,10757,18-04-0118-46,18-04-0199-46,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA -INED-,VESPERTINA,VESPERTINA,DIARIO(REGULAR),DIARIO(REGULAR),92.8,
323,826,00-01-0692-46,00-01-9615-46,LICEO DE COMPUTACIÓN SIGLO 21 NO. 3,LICEO DE COMPUTACION SIGLO 21 NO.2,DOBLE,MATUTINA,DIARIO(REGULAR),FIN DE SEMANA,92.8,
323,562,00-01-0692-46,00-01-7041-46,LICEO DE COMPUTACIÓN SIGLO 21 NO. 3,LICEO DE COMPUTACION SIGLO 21 NO.2,DOBLE,MATUTINA,DIARIO(REGULAR),DIARIO(REGULAR),92.8,
323,636,00-01-0692-46,00-01-7721-46,LICEO DE COMPUTACIÓN SIGLO 21 NO. 3,LICEO DE COMPUTACION SIGLO 21 NO.3,DOBLE,MATUTINA,DIARIO(REGULAR),FIN DE SEMANA,92.8,
6102,6103,07-06-0093-46,07-06-0094-46,"INSTITUTO MIXTO DE EDUCACIÓN DIVERSIFICADA POR COOPERATIVA ""LA PAZ""",INSTITUTO MIXTO DE EDUCACIÓN DIVERSIFICADA POR COOPERATIVA,VESPERTINA,VESPERTINA,DIARIO(REGULAR),DIARIO(REGULAR),92.8,
11744,11749,22-11-0087-46,22-11-0095-46,"INSTITUTO PARTICULAR FORMACION Y DESARROLLO PROFESIONAL ""INDEFORP II""","INSTITUTO PARTICULAR DE FORMACIÓN Y DESARROLLO PROFESIONAL ""INDEFORP""",DOBLE,SIN JORNADA,FIN DE SEMANA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),92.8,
10505,10551,18-01-0173-46,18-01-0317-46,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA -INED-,MATUTINA,VESPERTINA,DIARIO(REGULAR),DIARIO(REGULAR),92.8,
323,837,00-01-0692-46,00-01-9694-46,LICEO DE COMPUTACIÓN SIGLO 21 NO. 3,LICEO DE COMPUTACION SIGLO 21 NO.3,DOBLE,DOBLE,DIARIO(REGULAR),FIN DE SEMANA,92.8,
323,827,00-01-0692-46,00-01-9616-46,LICEO DE COMPUTACIÓN SIGLO 21 NO. 3,LICEO DE COMPUTACION SIGLO 21 NO.2,DOBLE,MATUTINA,DIARIO(REGULAR),FIN DE SEMANA,92.8,
382,864,00-01-0795-46,00-01-9836-46,LICEO DE COMPUTACIÓN SIGLO 21 NO. 3,LICEO DE COMPUTACION SIGLO 21 NO.3,SIN JORNADA,DOBLE,SEMIPRESENCIAL (FIN DE SEMANA),DIARIO(REGULAR),92.8,
382,837,00-01-0795-46,00-01-9694-46,LICEO DE COMPUTACIÓN SIGLO 21 NO. 3,LICEO DE COMPUTACION SIGLO 21 NO.3,SIN JORNADA,DOBLE,SEMIPRESENCIAL (FIN DE SEMANA),FIN DE SEMANA,92.8,
2666,2700,01-08-0832-46,01-08-0914-46,LICEO CRISTIANO VERDAD LCV MIXCO,LICEO CRISTIANO VERDAD LCV SEDE MIXCO,MATUTINA,SIN JORNADA,DIARIO(REGULAR),SEMIPRESENCIAL (FIN DE SEMANA),92.8,
10731,10751,18-04-0100-46,18-04-0185-46,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA -INED-,VESPERTINA,MATUTINA,DIARIO(REGULAR),DIARIO(REGULAR),92.8,
10507,10551,18-01-0178-46,18-01-0317-46,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA -INED-,VESPERTINA,VESPERTINA,DIARIO(REGULAR),DIARIO(REGULAR),92.8,
10551,10606,18-01-0317-46,18-01-0462-46,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA -INED-,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,VESPERTINA,VESPERTINA,DIARIO(REGULAR),DIARIO(REGULAR),92.8,
10853,10874,18-05-0033-46,18-05-0129-46,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA PUENTE,VESPERTINA,MATUTINA,DIARIO(REGULAR),DIARIO(REGULAR),92.8,
10866,10874,18-05-0110-46,18-05-0129-46,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA PUENTE,VESPERTINA,MATUTINA,DIARIO(REGULAR),DIARIO(REGULAR),92.8,
10730,10751,18-04-0087-46,18-04-0185-46,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA -INED-,VESPERTINA,MATUTINA,DIARIO(REGULAR),DIARIO(REGULAR),92.8,
323,864,00-01-0692-46,00-01-9836-46,LICEO DE COMPUTACIÓN SIGLO 21 NO. 3,LICEO DE COMPUTACION SIGLO 21 NO.3,DOBLE,DOBLE,DIARIO(REGULAR),DIARIO(REGULAR),92.8,
1235,1251,00-07-0108-46,00-07-0151-46,"CENTRO EDUCATIVO PRIVADO ""MONTE HOREB""","CENTRO EDUCATIVO PRIVADO MIXTO ""MONTE HOREB""",DOBLE,VESPERTINA,FIN DE SEMANA,DIARIO(REGULAR),92.7,
1236,1251,00-07-0110-46,00-07-0151-46,"CENTRO EDUCATIVO PRIVADO ""MONTE HOREB""","CENTRO EDUCATIVO PRIVADO MIXTO ""MONTE HOREB""",DOBLE,VESPERTINA,FIN DE SEMANA,DIARIO(REGULAR),92.7,
11632,11637,22-03-0037-46,22-03-2317-46,"INSTITUTO TÉCNICO INDUSTRIAL ""HENRY FORD""",INSTITUTO TECNICO INDUSTRIAL 'HENRY FORD',SIN JORNADA,DOBLE,SEMIPRESENCIAL (UN DÍA A LA SEMANA),DIARIO(REGULAR),92.7,
2450,2742,01-08-0060-46,01-08-1041-46,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,VESPERTINA,MATUTINA,DIARIO(REGULAR),DIARIO(REGULAR),92.6,
9764,9806,16-09-0386-46,16-09-0938-46,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,VESPERTINA,VESPERTINA,DIARIO(REGULAR),DIARIO(REGULAR),92.6,
3481,3638,01-15-0383-46,01-15-0814-46,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,DOBLE,VESPERTINA,FIN DE SEMANA,DIARIO(REGULAR),92.6,
10230,10243,17-07-0010-46,17-07-0063-46,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,MATUTINA,VESPERTINA,DIARIO(REGULAR),DIARIO(REGULAR),92.6,
11301,11369,21-01-0206-46,21-01-0450-46,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,VESPERTINA,DOBLE,DIARIO(REGULAR),FIN DE SEMANA,92.6,
9090,9103,14-06-0020-46,14-06-0159-46,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,VESPERTINA,VESPERTINA,DIARIO(REGULAR),DIARIO(REGULAR),92.6,
10321,10367,17-10-0143-46,17-10-0379-46,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,VESPERTINA,MATUTINA,DIARIO(REGULAR),DIARIO(REGULAR),92.6,
8086,8092,12-14-0015-46,12-14-0030-46,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,VESPERTINA,VESPERTINA,DIARIO(REGULAR),DIARIO(REGULAR),92.6,
8020,8039,12-12-0043-46,12-12-0100-46,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,MATUTINA,VESPERTINA,DIARIO(REGULAR),DIARIO(REGULAR),92.6,
8020,8041,12-12-0043-46,12-12-0102-46,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,MATUTINA,MATUTINA,DIARIO(REGULAR),DIARIO(REGULAR),92.6,
8020,8042,12-12-0043-46,12-12-0103-46,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,MATUTINA,VESPERTINA,DIARIO(REGULAR),DIARIO(REGULAR),92.6,
8020,8043,12-12-0043-46,12-12-0104-46,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,MATUTINA,VESPERTINA,DIARIO(REGULAR),DIARIO(REGULAR),92.6,
3303,3308,01-14-0209-46,01-14-0217-46,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,VESPERTINA,VESPERTINA,DIARIO(REGULAR),DIARIO(REGULAR),92.6,
3308,3311,01-14-0217-46,01-14-0225-46,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,VESPERTINA,NOCTURNA,DIARIO(REGULAR),DIARIO(REGULAR),92.6,
3308,3312,01-14-0217-46,01-14-0226-46,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,VESPERTINA,NOCTURNA,DIARIO(REGULAR),DIARIO(REGULAR),92.6,
9844,9851,16-11-0027-46,16-11-0092-46,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,VESPERTINA,VESPERTINA,DIARIO(REGULAR),DIARIO(REGULAR),92.6,
10321,10366,17-10-0143-46,17-10-0378-46,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,VESPERTINA,MATUTINA,DIARIO(REGULAR),DIARIO(REGULAR),92.6,
9718,9738,16-07-0117-46,16-07-0257-46,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,VESPERTINA,VESPERTINA,DIARIO(REGULAR),DIARIO(REGULAR),92.6,
9718,9739,16-07-0117-46,16-07-0258-46,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,VESPERTINA,VESPERTINA,DIARIO(REGULAR),DIARIO(REGULAR),92.6,
9911,9925,16-15-0096-46,16-15-0181-46,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,VESPERTINA,VESPERTINA,DIARIO(REGULAR),DIARIO(REGULAR),92.6,
9911,9926,16-15-0096-46,16-15-0182-46,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,VESPERTINA,VESPERTINA,DIARIO(REGULAR),DIARIO(REGULAR),92.6,
5673,5677,05-10-0022-46,05-10-0033-46,CENTRO EDUCATIVO JOSE MARTI,CENTRO EDUCATIVO JOSÉ MARTÍ,VESPERTINA,VESPERTINA,DIARIO(REGULAR),DIARIO(REGULAR),92.6,
5670,5675,05-10-0019-46,05-10-0025-46,CENTRO EDUCATIVO JOSE MARTI,CENTRO EDUCATIVO JOSÉ MARTÍ,MATUTINA,MATUTINA,DIARIO(REGULAR),DIARIO(REGULAR),92.6,
11172,11176,20-05-0087-46,20-05-0278-46,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,MATUTINA,VESPERTINA,DIARIO(REGULAR),DIARIO(REGULAR),92.6,
9090,9101,14-06-0020-46,14-06-0156-46,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,VESPERTINA,VESPERTINA,DIARIO(REGULAR),DIARIO(REGULAR),92.6,
9090,9102,14-06-0020-46,14-06-0158-46,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,VESPERTINA,VESPERTINA,DIARIO(REGULAR),DIARIO(REGULAR),92.6,
9846,9851,16-11-0057-46,16-11-0092-46,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,DOBLE,VESPERTINA,DIARIO(REGULAR),DIARIO(REGULAR),92.6,
5671,5677,05-10-0020-46,05-10-0033-46,CENTRO EDUCATIVO JOSE MARTI,CENTRO EDUCATIVO JOSÉ MARTÍ,VESPERTINA,VESPERTINA,DIARIO(REGULAR),DIARIO(REGULAR),92.6,
5672,5675,05-10-0021-46,05-10-0025-46,CENTRO EDUCATIVO JOSE MARTI,CENTRO EDUCATIVO JOSÉ MARTÍ,VESPERTINA,MATUTINA,DIARIO(REGULAR),DIARIO(REGULAR),92.6,
5672,5676,05-10-0021-46,05-10-0032-46,CENTRO EDUCATIVO JOSE MARTI,CENTRO EDUCATIVO JOSÉ MARTÍ,VESPERTINA,MATUTINA,DIARIO(REGULAR),DIARIO(REGULAR),92.6,
5672,5677,05-10-0021-46,05-10-0033-46,CENTRO EDUCATIVO JOSE MARTI,CENTRO EDUCATIVO JOSÉ MARTÍ,VESPERTINA,VESPERTINA,DIARIO(REGULAR),DIARIO(REGULAR),92.6,
5673,5675,05-10-0022-46,05-10-0025-46,CENTRO EDUCATIVO JOSE MARTI,CENTRO EDUCATIVO JOSÉ MARTÍ,VESPERTINA,MATUTINA,DIARIO(REGULAR),DIARIO(REGULAR),92.6,
10251,10272,17-08-0054-46,17-08-0127-46,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,VESPERTINA,VESPERTINA,DIARIO(REGULAR),DIARIO(REGULAR),92.6,
9973,10011,17-01-0064-46,17-01-0175-46,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,VESPERTINA,VESPERTINA,DIARIO(REGULAR),DIARIO(REGULAR),92.6,
9974,10011,17-01-0065-46,17-01-0175-46,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,VESPERTINA,VESPERTINA,DIARIO(REGULAR),DIARIO(REGULAR),92.6,
10043,10044,17-02-0013-46,17-02-0015-46,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,MATUTINA,VESPERTINA,DIARIO(REGULAR),DIARIO(REGULAR),92.6,
9185,9202,14-15-0103-46,14-15-0281-46,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,VESPERTINA,MATUTINA,DIARIO(REGULAR),DIARIO(REGULAR),92.6,
10285,10306,17-09-0121-46,17-09-0341-46,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,VESPERTINA,VESPERTINA,DIARIO(REGULAR),DIARIO(REGULAR),92.6,
10286,10305,17-09-0122-46,17-09-0340-46,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,VESPERTINA,VESPERTINA,DIARIO(REGULAR),DIARIO(REGULAR),92.6,
